ID	技能名字	技能描述	CD时间	技能片特效	技能片缩放比例	技能范围	技能基准点	阵营选择	半径	角度	高度	宽度	身后距离	值条件(条件)	百分比条件(条件)	几率(条件)	值(条件)	百分比(条件)	延迟时间	间隔时间	总时间	效果选择	作用属性	效果状态	百分比	基础伤害	基础秒数	技能伤害类型	延时类型	效果描述	技能声效	参数1	参数2	参数3	参数4	空行
110085	魔王炼狱	增加群雄武将50%攻击和法术，并减少20%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
111085	鬼•魔王炼狱	增加群雄武将55%攻击和法术，并减少20%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
112085	圣•魔王炼狱	增加群雄武将60%攻击和法术，并减少20%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
113085	皇•魔王炼狱	增加群雄武将65%攻击和法术，并减少30%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
120085	魔王炼狱	增加群雄武将50%攻击和法术，并减少20%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
121085	鬼•魔王炼狱	增加群雄武将55%攻击和法术，并减少20%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
122085	圣•魔王炼狱	增加群雄武将60%攻击和法术，并减少20%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
123085	皇•魔王炼狱	增加群雄武将65%攻击和法术，并减少30%所受伤害持续8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
100086	天下无双	对所有敌人，造成115%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.15		0	3			sound/skilleffect/dao/dao1.wav					
101086	鬼•天下无双	对所有敌人，造成120%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		0	3			sound/skilleffect/dao/dao1.wav					
102086	圣•天下无双	对所有敌人，造成125%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.25		0	3			sound/skilleffect/dao/dao1.wav					
103086	皇•天下无双	对所有敌人，造成130%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	3			sound/skilleffect/dao/dao1.wav					
110086	天下无双	对所有敌人，造成115%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
111086	鬼•天下无双	对所有敌人，造成120%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
112086	圣•天下无双	对所有敌人，造成125%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
113086	皇•天下无双	对所有敌人，造成130%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
300087	傀儡娃娃	我方所有士兵攻击和法术提升50%，所受伤害降低20%，持续6秒	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	1		0.5		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
301087	鬼•傀儡娃娃	我方所有士兵攻击和法术提升60%，所受伤害降低20%，持续8秒	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1		0.6		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
302087	圣•傀儡娃娃	我方所有士兵攻击和法术提升70%，所受伤害降低20%，持续10秒	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1		0.7		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
303087	皇•傀儡娃娃	我方所有士兵攻击和法术提升80%，所受伤害降低20%，持续12秒	17	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	2	1		0.8		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
310087	傀儡娃娃	我方所有士兵攻击和法术提升50%，所受伤害降低20%，持续6秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	4		0.5				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
311087	鬼•傀儡娃娃	我方所有士兵攻击和法术提升60%，所受伤害降低20%，持续8秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4		0.6				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
312087	圣•傀儡娃娃	我方所有士兵攻击和法术提升70%，所受伤害降低20%，持续10秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4		0.7				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
313087	皇•傀儡娃娃	我方所有士兵攻击和法术提升80%，所受伤害降低20%，持续12秒	17			8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	2	4		0.8				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
320087	傀儡娃娃	我方所有士兵攻击和法术提升50%，所受伤害降低20%，持续6秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
321087	鬼•傀儡娃娃	我方所有士兵攻击和法术提升60%，所受伤害降低20%，持续8秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
322087	圣•傀儡娃娃	我方所有士兵攻击和法术提升70%，所受伤害降低20%，持续10秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
323087	皇•傀儡娃娃	我方所有士兵攻击和法术提升80%，所受伤害降低20%，持续12秒	17			8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
200088	太平盛世	提升我方所有士兵100%攻击，持续4S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	240	240	2	1	0	1		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
201088	鬼•太平盛世	提升我方所有士兵110%攻击，持续5S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	2	1	0	1.1		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
202088	圣•太平盛世	提升我方所有士兵120%攻击，持续6S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	1	0	1.2		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
203088	皇•太平盛世	提升我方所有士兵130%攻击，持续7S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	420	420	2	1	0	1.3		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
400089	军心大振	我方全体每秒间回复36%法术的血量，持续4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.3	0	5	0	1		sound/skilleffect/huixue/huixue.wav					
401089	鬼•军心大振	我方全体每秒间回复39%法术的血量，持续4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.33	0	7	0	1		sound/skilleffect/huixue/huixue.wav					
402089	圣•军心大振	我方全体每秒间回复42%法术的血量，持续4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.36	0	9	0	1		sound/skilleffect/huixue/huixue.wav					
403089	皇•军心大振	我方全体每秒间回复45%法术的血量，持续4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.39	0	11	0	1		sound/skilleffect/huixue/huixue.wav					
100090	鬼狱还神	自身增加110%攻击力，并附带80%吸血效果，持续时间与武力有关	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.1	0	6	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
101090	鬼•鬼狱还神	自身增加120%攻击力，并附带80%吸血效果，持续时间与武力有关	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.2	0	8	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
102090	圣•鬼狱还神	自身增加130%攻击力，并附带80%吸血效果，持续时间与武力有关	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.3	0	10	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
103090	皇•鬼狱还神	自身增加140%攻击力，并附带80%吸血效果，持续时间与武力有关	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.4	0	12	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
110090	鬼狱还神	自身增加110%攻击力，并附带80%吸血效果，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	6	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
111090	鬼•鬼狱还神	自身增加120%攻击力，并附带80%吸血效果，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	8	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
112090	圣•鬼狱还神	自身增加130%攻击力，并附带80%吸血效果，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	10	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
113090	皇•鬼狱还神	自身增加140%攻击力，并附带80%吸血效果，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	12	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
400091	妙手回春	自身周围的我方军队每秒回复44%法术的血量，持续5S	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.44	0	5	0	1		sound/skilleffect/huixue/huixue.wav					
401091	鬼•妙手回春	自身周围的我方军队每秒回复46%法术的血量，持续5S	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.46	0	7	0	1		sound/skilleffect/huixue/huixue.wav					
402091	圣•妙手回春	自身周围的我方军队每秒回复48%法术的血量，持续5S	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.48	0	9	0	1		sound/skilleffect/huixue/huixue.wav					
403091	皇•妙手回春	自身周围的我方军队每秒回复50%法术的血量，持续5S	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.5	0	11	0	1		sound/skilleffect/huixue/huixue.wav					
200092	天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的50%的伤害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
201092	鬼•天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的55%的伤害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
202092	圣•天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的60%的伤害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
203092	皇•天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的65%的伤害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
210092	天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的50%的伤害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.5	0	0	8			sound/skilleffect/huo/huo1.wav					
211092	鬼•天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的55%的伤害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.55	0	0	8			sound/skilleffect/huo/huo1.wav					
212092	圣•天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的60%的伤害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.6	0	0	8			sound/skilleffect/huo/huo1.wav					
213092	皇•天火落	损失自己当前20%然后对敌方英雄造成自己损失血量的65%的伤害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.65	0	0	8			sound/skilleffect/huo/huo1.wav					
200093	天罡战气	增加魏国武将50%攻击和法术，并减少20%所受伤害持续8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
201093	鬼•天罡战气	增加魏国武将55%攻击和法术，并减少20%所受伤害持续8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
202093	圣•天罡战气	增加魏国武将60%攻击和法术，并减少20%所受伤害持续8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
203093	皇•天罡战气	增加魏国武将65%攻击和法术，并减少30%所受伤害持续8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
210093	天罡战气	增加魏国武将50%攻击和法术，并减少20%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
211093	鬼•天罡战气	增加魏国武将55%攻击和法术，并减少20%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
212093	圣•天罡战气	增加魏国武将60%攻击和法术，并减少20%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
213093	皇•天罡战气	增加魏国武将65%攻击和法术，并减少30%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
220093	天罡战气	增加魏国武将50%攻击和法术，并减少20%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
221093	鬼•天罡战气	增加魏国武将55%攻击和法术，并减少20%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
222093	圣•天罡战气	增加魏国武将60%攻击和法术，并减少20%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
223093	皇•天罡战气	增加魏国武将65%攻击和法术，并减少30%所受伤害持续8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
200094	绝对零度	对敌方士兵造成110%法术伤害，并将其冰冻3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.1	0	4	2		3	sound/skilleffect/bing/bin1.wav					
201094	鬼•绝对零度	对敌方士兵造成115%法术伤害，并将其冰冻3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.15	0	5	2		3	sound/skilleffect/bing/bin1.wav					
202094	圣•绝对零度	对敌方士兵造成120%法术伤害，并将其冰冻3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.2	0	6	2		3	sound/skilleffect/bing/bin1.wav					
203094	皇•绝对零度	对敌方士兵造成125%法术伤害，并将其冰冻3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.25	0	7	2		3	sound/skilleffect/bing/bin1.wav					
210094	绝对零度	对敌方士兵造成110%法术伤害，并将其冰冻3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	4	0	1	3	sound/skilleffect/bing/bin1.wav					
211094	鬼•绝对零度	对敌方士兵造成115%法术伤害，并将其冰冻3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	5	0	1	3	sound/skilleffect/bing/bin1.wav					
212094	圣•绝对零度	对敌方士兵造成120%法术伤害，并将其冰冻3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	6	0	1	3	sound/skilleffect/bing/bin1.wav					
213094	皇•绝对零度	对敌方士兵造成125%法术伤害，并将其冰冻3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	7	0	1	3	sound/skilleffect/bing/bin1.wav					
210095	雪舞漫天	对敌方所有敌人造成80%法术伤害，并将其冰冻1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	4	0	1	3	sound/skilleffect/bing/bin1.wav					
211095	鬼•雪舞漫天	对敌方所有敌人造成85%法术伤害，并将其冰冻1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	5	0	1	3	sound/skilleffect/bing/bin1.wav					
212095	圣•雪舞漫天	对敌方所有敌人造成90%法术伤害，并将其冰冻1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	6	0	1	3	sound/skilleffect/bing/bin1.wav					
213095	皇•雪舞漫天	对敌方所有敌人造成95%法术伤害，并将其冰冻1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	7	0	1	3	sound/skilleffect/bing/bin1.wav					
200095	雪舞漫天	对敌方所有敌人造成80%法术伤害，并将其冰冻1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.8	0	4	2		3	sound/skilleffect/bing/bin1.wav					
201095	鬼•雪舞漫天	对敌方所有敌人造成85%法术伤害，并将其冰冻1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.85	0	5	2		3	sound/skilleffect/bing/bin1.wav					
202095	圣•雪舞漫天	对敌方所有敌人造成90%法术伤害，并将其冰冻1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.9	0	6	2		3	sound/skilleffect/bing/bin1.wav					
203095	皇•雪舞漫天	对敌方所有敌人造成95%法术伤害，并将其冰冻1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.95	0	7	2		3	sound/skilleffect/bing/bin1.wav					
100096	战神祝福	己方所有单位减少60%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.6		6		1	8	sound/skilleffect/zhenyi/zengyi.wav					
101096	鬼•战神祝福	己方所有单位减少65%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.65		8		1	8	sound/skilleffect/zhenyi/zengyi.wav					
102096	圣•战神祝福	己方所有单位减少70%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.7		10		1	8	sound/skilleffect/zhenyi/zengyi.wav					
103096	皇•战神祝福	己方所有单位减少75%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.75		12		1	8	sound/skilleffect/zhenyi/zengyi.wav					
110096	战神祝福	己方所有单位减少60%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16			4	2	1								1			1			1	5		0.1					7						
111096	鬼•战神祝福	己方所有单位减少65%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16			4	2	1								1			1			1	5		0.1					7						
112096	圣•战神祝福	己方所有单位减少70%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16			4	2	1								1			1			1	5		0.1					7						
113096	皇•战神祝福	己方所有单位减少75%所受伤害，持续5秒，释放技能后提升已方所有单位10%法术防御，持续到战斗结束	16			4	2	1								1			1			1	5		0.1					7						
100097	鬼哭狼嚎	攻击武力最低的敌方武将，造成320%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.2		6	1			sound/skilleffect/dao/dao1.wav					
101097	鬼•鬼哭狼嚎	攻击武力最低的敌方武将，造成340%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.4		8	1			sound/skilleffect/dao/dao1.wav					
102097	圣•鬼哭狼嚎	攻击武力最低的敌方武将，造成360%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.6		8	1			sound/skilleffect/dao/dao1.wav					
103097	皇•鬼哭狼嚎	攻击武力最低的敌方武将，造成380%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.8		10	1			sound/skilleffect/dao/dao1.wav					
110097	鬼哭狼嚎	攻击武力最低的敌方武将，造成320%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		6		1	9	sound/skilleffect/dao/dao1.wav					
111097	鬼•鬼哭狼嚎	攻击武力最低的敌方武将，造成340%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		8		1	9	sound/skilleffect/dao/dao1.wav					
112097	圣•鬼哭狼嚎	攻击武力最低的敌方武将，造成360%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		8		1	9	sound/skilleffect/dao/dao1.wav					
113097	皇•鬼哭狼嚎	攻击武力最低的敌方武将，造成380%基础伤害，并降低50%法术攻击，持续3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		10		1	9	sound/skilleffect/dao/dao1.wav					
200098	狼顾四野	攻击敌军所有武将造成100%基础伤害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	1			sound/skilleffect/dao/dao1.wav					
201098	鬼•狼顾四野	攻击敌军所有武将造成105%基础伤害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.05		0	1			sound/skilleffect/dao/dao1.wav					
202098	圣•狼顾四野	攻击敌军所有武将造成110%基础伤害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		0	1			sound/skilleffect/dao/dao1.wav					
203098	皇•狼顾四野	攻击敌军所有武将造成115%基础伤害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.15		0	1			sound/skilleffect/dao/dao1.wav					
300099	神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方20%法术防御	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
301099	鬼•神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方30%法术防御	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
302099	圣•神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方40%法术防御	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
303099	皇•神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方50%法术防御	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
310099	神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方20%法术防御	12			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.2				2	10	sound/skilleffect/dao/dao1.wav					
311099	鬼•神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方30%法术防御	12			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.3				2	10	sound/skilleffect/dao/dao1.wav					
312099	圣•神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方40%法术防御	12			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.4				2	10	sound/skilleffect/dao/dao1.wav					
313099	皇•神威斩	攻击敌军所有武将造成100%法术伤害，并减少敌方50%法术防御	12			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.5				2	10	sound/skilleffect/dao/dao1.wav					
400100	救死扶伤	自身周围的我方军队回复150%法术的血	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.5	0	5	0			sound/skilleffect/huixue/huixue.wav					
401100	鬼•救死扶伤	自身周围的我方军队回复160%法术的血	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.6	0	7	0			sound/skilleffect/huixue/huixue.wav					
402100	圣•救死扶伤	自身周围的我方军队回复170%法术的血	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.7	0	9	0			sound/skilleffect/huixue/huixue.wav					
403100	皇•救死扶伤	自身周围的我方军队回复180%法术的血	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	1.8	0	11	0			sound/skilleffect/huixue/huixue.wav					
