ID	名字	类型	品质	属性类型	属性值	随机属性概率1	随机属性概率2	随机属性概率3	随机属性概率4	随机属性概率5	随机属性概率6	价格	资源	描述	强化材料	强化ID	强化概率	合成材料	合成ID	洗练材料	空行
1130	王者铠甲+7	2	57	2	89970	0	0	0.1	0.3	0.6	0	147200	wzzjsp02.png	只有王者才能使用的无上神恺，它是权利和身份的象征	{{48,4,8},{-3,4,80000}}	1134	20			{{-3,4,150000},{51,4,3}}	
1131	王者之剑+7	1	57	1	10020	0	0	0.1	0.3	0.6	0	280200	wzzjsp01.png	只有王者才能使用的无上神兵，它是权利和身份的象征	{{48,4,8},{-3,4,80000}}	1135	20			{{-3,4,150000},{51,4,3}}	
1132	王者护符+7	4	57	4	11130	0	0	0.1	0.3	0.6	0	78110	wzzjsp04.png	只有王者才能使用的无上神物，它是权利和身份的象征	{{48,4,8},{-3,4,80000}}	1136	20			{{-3,4,150000},{51,4,3}}	
1133	王者战盔+8	3	58	3	10520	0	0	0.1	0.3	0.6	0	167050	wzzjsp03.png	只有王者才能使用的无上神盔，它是权利和身份的象征	{{48,4,9},{-3,4,90000}}	1137	15			{{-3,4,150000},{51,4,3}}	
1134	王者铠甲+8	2	58	2	99680	0	0	0.1	0.3	0.6	0	154450	wzzjsp02.png	只有王者才能使用的无上神恺，它是权利和身份的象征	{{48,4,9},{-3,4,90000}}	1138	15			{{-3,4,150000},{51,4,3}}	
1135	王者之剑+8	1	58	1	11120	0	0	0.1	0.3	0.6	0	295600	wzzjsp01.png	只有王者才能使用的无上神兵，它是权利和身份的象征	{{48,4,9},{-3,4,90000}}	1139	15			{{-3,4,150000},{51,4,3}}	
1136	王者护符+8	4	58	4	12350	0	0	0.1	0.3	0.6	0	82890	wzzjsp04.png	只有王者才能使用的无上神物，它是权利和身份的象征	{{48,4,9},{-3,4,90000}}	1140	15			{{-3,4,150000},{51,4,3}}	
1137	王者战盔+9	3	59	3	11680	0	0	0.1	0.3	0.6	0	176000	wzzjsp03.png	只有王者才能使用的无上神盔，它是权利和身份的象征				{{50,4,8}}	1201	{{-3,4,150000},{51,4,3}}	
1138	王者铠甲+9	2	59	2	110640	0	0	0.1	0.3	0.6	0	161700	wzzjsp02.png	只有王者才能使用的无上神恺，它是权利和身份的象征				{{50,4,8}}	1202	{{-3,4,150000},{51,4,3}}	
1139	王者之剑+9	1	59	1	12370	0	0	0.1	0.3	0.6	0	311000	wzzjsp01.png	只有王者才能使用的无上神兵，它是权利和身份的象征				{{50,4,8}}	1203	{{-3,4,150000},{51,4,3}}	
1140	王者护符+9	4	59	4	13740	0	0	0.1	0.3	0.6	0	87670	wzzjsp04.png	只有王者才能使用的无上神物，它是权利和身份的象征				{{50,4,8}}	1204	{{-3,4,150000},{51,4,3}}	
1201	帝王战盔	3	60	3	12380	0	0	0.6	0.3	0.1	0	95450	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,1},{-3,4,90000}}	1205	30			{{-3,4,300000},{51,4,5}}	
1202	帝王铠甲	2	60	2	117860	0	0	0.6	0.3	0.1	0	96450	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,1},{-3,4,90000}}	1206	30			{{-3,4,300000},{51,4,5}}	
1203	帝王之剑	1	60	1	12980	0	0	0.6	0.3	0.1	0	172400	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,1},{-3,4,90000}}	1207	30			{{-3,4,300000},{51,4,5}}	
1204	帝王护符	4	60	4	14410	0	0	0.6	0.3	0.1	0	44650	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,1},{-3,4,90000}}	1208	30			{{-3,4,300000},{51,4,5}}	
1205	帝王战盔+1	3	61	3	13520	0	0	0.5	0.4	0.1	0	104400	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,2},{-3,4,100000}}	1209	25			{{-3,4,300000},{51,4,5}}	
1206	帝王铠甲+1	2	61	2	128630	0	0	0.5	0.4	0.1	0	103700	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,2},{-3,4,100000}}	1210	25			{{-3,4,300000},{51,4,5}}	
1207	帝王之剑+1	1	61	1	14170	0	0	0.5	0.4	0.1	0	187800	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,2},{-3,4,100000}}	1211	25			{{-3,4,300000},{51,4,5}}	
1208	帝王护符+1	4	61	4	15760	0	0	0.5	0.4	0.1	0	49430	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,2},{-3,4,100000}}	1212	25			{{-3,4,300000},{51,4,5}}	
1209	帝王战盔+2	3	62	3	14760	0	0	0.3	0.5	0.2	0	113350	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,3},{-3,4,110000}}	1213	20			{{-3,4,300000},{51,4,5}}	
1210	帝王铠甲+2	2	62	2	141000	0	0	0.3	0.5	0.2	0	110950	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,3},{-3,4,110000}}	1214	20			{{-3,4,300000},{51,4,5}}	
1211	帝王之剑+2	1	62	1	15520	0	0	0.3	0.5	0.2	0	203200	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,3},{-3,4,110000}}	1215	20			{{-3,4,300000},{51,4,5}}	
1212	帝王护符+2	4	62	4	17240	0	0	0.3	0.5	0.2	0	54210	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,3},{-3,4,110000}}	1216	20			{{-3,4,300000},{51,4,5}}	
1213	帝王战盔+3	3	63	3	16180	0	0	0.2	0.4	0.4	0	122300	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,4},{-3,4,120000}}	1217	20			{{-3,4,300000},{51,4,5}}	
1214	帝王铠甲+3	2	63	2	153720	0	0	0.2	0.4	0.4	0	118200	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,4},{-3,4,120000}}	1218	20			{{-3,4,300000},{51,4,5}}	
1215	帝王之剑+3	1	63	1	17000	0	0	0.2	0.4	0.4	0	218600	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,4},{-3,4,120000}}	1219	20			{{-3,4,300000},{51,4,5}}	
1216	帝王护符+3	4	63	4	18900	0	0	0.2	0.4	0.4	0	58990	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,4},{-3,4,120000}}	1220	20			{{-3,4,300000},{51,4,5}}	
1217	帝王战盔+4	3	64	3	18360	0	0	0.1	0.4	0.5	0	131250	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,5},{-3,4,130000}}	1221	15			{{-3,4,300000},{51,4,5}}	
1218	帝王铠甲+4	2	64	2	174330	0	0	0.1	0.4	0.5	0	125450	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,5},{-3,4,130000}}	1222	15			{{-3,4,300000},{51,4,5}}	
1219	帝王之剑+4	1	64	1	19320	0	0	0.1	0.4	0.5	0	234000	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,5},{-3,4,130000}}	1223	15			{{-3,4,300000},{51,4,5}}	
1220	帝王护符+4	4	64	4	21450	0	0	0.1	0.4	0.5	0	63770	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,5},{-3,4,130000}}	1224	15			{{-3,4,300000},{51,4,5}}	
1221	帝王战盔+5	3	65	3	20200	0	0	0.1	0.3	0.6	0	140200	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,6},{-3,4,150000}}	1225	30			{{-3,4,300000},{51,4,5}}	
1222	帝王铠甲+5	2	65	2	191830	0	0	0.1	0.3	0.6	0	132700	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,6},{-3,4,150000}}	1226	30			{{-3,4,300000},{51,4,5}}	
1223	帝王之剑+5	1	65	1	21300	0	0	0.1	0.3	0.6	0	249400	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,6},{-3,4,150000}}	1227	30			{{-3,4,300000},{51,4,5}}	
1224	帝王护符+5	4	65	4	23660	0	0	0.1	0.3	0.6	0	68550	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,6},{-3,4,150000}}	1228	30			{{-3,4,300000},{51,4,5}}	
1225	帝王战盔+6	3	66	3	22300	0	0	0.1	0.3	0.6	0	149150	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,7},{-3,4,170000}}	1229	25			{{-3,4,300000},{51,4,5}}	
1226	帝王铠甲+6	2	66	2	211640	0	0	0.1	0.3	0.6	0	139950	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,7},{-3,4,170000}}	1230	25			{{-3,4,300000},{51,4,5}}	
1227	帝王之剑+6	1	66	1	23530	0	0	0.1	0.3	0.6	0	264800	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,7},{-3,4,170000}}	1231	25			{{-3,4,300000},{51,4,5}}	
1228	帝王护符+6	4	66	4	26130	0	0	0.1	0.3	0.6	0	73330	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,7},{-3,4,170000}}	1232	25			{{-3,4,300000},{51,4,5}}	
1229	帝王战盔+7	3	67	3	24674	0	0	0.1	0.3	0.6	0	158100	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,8},{-3,4,190000}}	1233	20			{{-3,4,300000},{51,4,5}}	
1230	帝王铠甲+7	2	67	2	233930	0	0	0.1	0.3	0.6	0	147200	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,8},{-3,4,190000}}	1234	20			{{-3,4,300000},{51,4,5}}	
1231	帝王之剑+7	1	67	1	26060	0	0	0.1	0.3	0.6	0	280200	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,8},{-3,4,190000}}	1235	20			{{-3,4,300000},{51,4,5}}	
1232	帝王护符+7	4	67	4	28940	0	0	0.1	0.3	0.6	0	78110	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,8},{-3,4,190000}}	1236	20			{{-3,4,300000},{51,4,5}}	
1233	帝王战盔+8	3	68	3	27360	0	0	0.1	0.3	0.6	0	167050	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征	{{49,4,9},{-3,4,210000}}	1237	10			{{-3,4,300000},{51,4,5}}	
1234	帝王铠甲+8	2	68	2	259170	0	0	0.1	0.3	0.6	0	154450	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征	{{49,4,9},{-3,4,210000}}	1238	10			{{-3,4,300000},{51,4,5}}	
1235	帝王之剑+8	1	68	1	28920	0	0	0.1	0.3	0.6	0	295600	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征	{{49,4,9},{-3,4,210000}}	1239	10			{{-3,4,300000},{51,4,5}}	
1236	帝王护符+8	4	68	4	32110	0	0	0.1	0.3	0.6	0	82890	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征	{{49,4,9},{-3,4,210000}}	1240	10			{{-3,4,300000},{51,4,5}}	
1237	帝王战盔+9	3	69	3	30370	0	0	0.1	0.3	0.6	0	176000	wzzjsp03.png	只有帝王才能使用的无上神盔，它是权利和身份的象征						{{-3,4,300000},{51,4,5}}	
1238	帝王铠甲+9	2	69	2	287670	0	0	0.1	0.3	0.6	0	161700	wzzjsp02.png	只有帝王才能使用的无上神恺，它是权利和身份的象征						{{-3,4,300000},{51,4,5}}	
1239	帝王之剑+9	1	69	1	32170	0	0	0.1	0.3	0.6	0	311000	wzzjsp01.png	只有帝王才能使用的无上神兵，它是权利和身份的象征						{{-3,4,300000},{51,4,5}}	
1240	帝王护符+9	4	69	4	35730	0	0	0.1	0.3	0.6	0	87670	wzzjsp04.png	只有帝王才能使用的无上神物，它是权利和身份的象征						{{-3,4,300000},{51,4,5}}	
10001	红折扇	1	50	1	1	0.1	0.3	0.4	0.2	0	0	30000	hongzheshan.png	未完成的红色武器磨具，该磨具本身不具备攻击力但可用于红色装备强化材料使用。(该物品强化无任何效果)	{{48,4,1},{-3,4,10000}}	10002	0			{{-3,4,100000},{51,4,2}}	
10002	红折扇+1	1	51	1	2	0.1	0.3	0.4	0.2	0	0	30000	hongzheshan.png	未完成的红色武器磨具，该磨具本身不具备攻击力但可用于红色装备强化材料使用。(该物品强化无任何效果)							
10003	橙折扇	1	60	1	2	0	0	0.6	0.3	0.1	0	50000	chengzheshan	未完成的橙色武器磨具，该磨具本身不具备攻击力但可用于橙色装备强化材料使用。(该物品强化无任何效果)	{{49,4,1},{-3,4,10000}}	10004	0			{{-3,4,100000},{51,4,3}}	
10004	红折扇+1+1	1	61	1	3	0	0	0.6	0.3	0.1	0	50000	chengzheshan	未完成的橙色武器磨具，该磨具本身不具备攻击力但可用于橙色装备强化材料使用。(该物品强化无任何效果)							
